Cycle 932: Router 0, Element Input Buffer, Flit Flit 1
Cycle 933: Router 0, Element Input Buffer, Flit Flit 1
Cycle 934: Router 0, Element Input Buffer, Flit Flit 1
Cycle 935: Router 0, Element Input Buffer, Flit Flit 1
Cycle 936: Router 0, Element Input Buffer, Flit Flit 1
Cycle 937: Router 0, Element Input Buffer, Flit Flit 1
Cycle 938: Router 0, Element Input Buffer, Flit Flit 1
Cycle 939: Router 0, Element Input Buffer, Flit Flit 1
Cycle 940: Router 0, Element Input Buffer, Flit Flit 1
Cycle 941: Router 0, Element Input Buffer, Flit Flit 1
Cycle 942: Router 0, Element Input Buffer, Flit Flit 1
Cycle 943: Router 0, Element Input Buffer, Flit Flit 1
Cycle 944: Router 0, Element Input Buffer, Flit Flit 1
Cycle 945: Router 0, Element Input Buffer, Flit Flit 1
Cycle 946: Router 0, Element Input Buffer, Flit Flit 1
Cycle 947: Router 0, Element Input Buffer, Flit Flit 1
Cycle 948: Router 0, Element Input Buffer, Flit Flit 1
Cycle 949: Router 0, Element Input Buffer, Flit Flit 1
Cycle 950: Router 0, Element Input Buffer, Flit Flit 1
Cycle 951: Router 0, Element Input Buffer, Flit Flit 1
Cycle 952: Router 0, Element Input Buffer, Flit Flit 1
Cycle 953: Router 0, Element Input Buffer, Flit Flit 1
Cycle 954: Router 0, Element Input Buffer, Flit Flit 1
Cycle 955: Router 0, Element Input Buffer, Flit Flit 1
Cycle 956: Router 0, Element Input Buffer, Flit Flit 1
Cycle 957: Router 0, Element Input Buffer, Flit Flit 1
Cycle 958: Router 0, Element Input Buffer, Flit Flit 1
Cycle 959: Router 0, Element Input Buffer, Flit Flit 1
Cycle 960: Router 0, Element Input Buffer, Flit Flit 1
Cycle 961: Router 0, Element Input Buffer, Flit Flit 1
Cycle 962: Router 0, Element Input Buffer, Flit Flit 1
Cycle 963: Router 0, Element Input Buffer, Flit Flit 1
Cycle 964: Router 0, Element Input Buffer, Flit Flit 1
Cycle 965: Router 0, Element Input Buffer, Flit Flit 1
Cycle 966: Router 0, Element Input Buffer, Flit Flit 1
Cycle 967: Router 0, Element Input Buffer, Flit Flit 1
Cycle 968: Router 0, Element Input Buffer, Flit Flit 1
Cycle 969: Router 0, Element Input Buffer, Flit Flit 1
Cycle 970: Router 0, Element Input Buffer, Flit Flit 1
Cycle 971: Router 0, Element Input Buffer, Flit Flit 1
Cycle 972: Router 0, Element Input Buffer, Flit Flit 1
Cycle 973: Router 0, Element Input Buffer, Flit Flit 1
Cycle 974: Router 0, Element Input Buffer, Flit Flit 1
Cycle 975: Router 0, Element Input Buffer, Flit Flit 1
Cycle 976: Router 0, Element Input Buffer, Flit Flit 1
Cycle 977: Router 0, Element Input Buffer, Flit Flit 1
Cycle 978: Router 0, Element Input Buffer, Flit Flit 1
Cycle 979: Router 0, Element Input Buffer, Flit Flit 1
Cycle 980: Router 0, Element Input Buffer, Flit Flit 1
Cycle 981: Router 0, Element Input Buffer, Flit Flit 1
Cycle 982: Router 0, Element Input Buffer, Flit Flit 1
Cycle 983: Router 0, Element Input Buffer, Flit Flit 1
Cycle 984: Router 0, Element Input Buffer, Flit Flit 1
Cycle 985: Router 0, Element Input Buffer, Flit Flit 1
Cycle 986: Router 0, Element Input Buffer, Flit Flit 1
Cycle 987: Router 0, Element Input Buffer, Flit Flit 1
Cycle 988: Router 0, Element Input Buffer, Flit Flit 1
Cycle 989: Router 0, Element Input Buffer, Flit Flit 1
Cycle 990: Router 0, Element Input Buffer, Flit Flit 1
Cycle 991: Router 0, Element Input Buffer, Flit Flit 1
Cycle 992: Router 0, Element Input Buffer, Flit Flit 1
Cycle 993: Router 0, Element Input Buffer, Flit Flit 1
Cycle 994: Router 0, Element Input Buffer, Flit Flit 1
Cycle 995: Router 0, Element Input Buffer, Flit Flit 1
Cycle 996: Router 0, Element Input Buffer, Flit Flit 1
Cycle 997: Router 0, Element Input Buffer, Flit Flit 1
Cycle 998: Router 0, Element Input Buffer, Flit Flit 1
Cycle 999: Router 0, Element Input Buffer, Flit Flit 1
